CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
97756,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,STAFF,12/2/2013,1/10/2014,5,3,CANCELLED
94145,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",8/5/2013,9/6/2013,5,0,PAST ADD DATE
94159,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/3/2013,10/4/2013,5,0,CLOSED MAY WAITLIST
94162,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/30/2013,11/1/2013,5,1,OPEN
94177,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",10/28/2013,12/6/2013,5,0,CLOSED MAY WAITLIST
97767,MLTT,53,DIRECTED PRACTICUM IMMUNOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",12/2/2013,1/10/2014,5,1,OPEN
94124,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",8/5/2013,9/6/2013,5,0,PAST ADD DATE
94186,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/3/2013,10/4/2013,5,0,CLOSED MAY WAITLIST
94190,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/30/2013,11/1/2013,5,0,CLOSED MAY WAITLIST
94204,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",10/28/2013,12/6/2013,5,0,CLOSED MAY WAITLIST
97775,MLTT,54,DIRECTED PRACTICUM MICROBIO,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",12/2/2013,1/10/2014,5,2,OPEN
69494,MLTT,203,CLINICAL MICROBIOLOGY,WF,11:30 AM,12:30 PM,MIRA,S5107,"CALLAHAN, C",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
69494,MLTT,203,CLINICAL MICROBIOLOGY,WF,1:15 PM,4:30 PM,MIRA,S5109,,8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
91510,MUSI,100,INTRODUCTION TO MUSIC,MW,8:00 AM,9:25 AM,MIRA,H202,"WEBER, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89679,MUSI,100,INTRODUCTION TO MUSIC,TTH,9:35 AM,11:00 AM,MIRA,H202,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
59722,MUSI,100,INTRODUCTION TO MUSIC,TTH,11:10 AM,12:35 PM,MIRA,H202,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57351,MUSI,100,INTRODUCTION TO MUSIC,TTH,2:20 PM,3:45 PM,MIRA,H202,"BOOTH, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75689,MUSI,103,HISTORY OF ROCK MUSIC,MW,12:45 PM,2:10 PM,MIRA,H202,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
53321,MUSI,109,WORLD MUSIC,MW,9:35 AM,11:00 AM,MIRA,H202,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
76038,MUSI,109,WORLD MUSIC,MW,2:20 PM,3:45 PM,MIRA,H202,"LUU, B",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
71208,MUSI,109,WORLD MUSIC,MW,5:00 PM,6:25 PM,MIRA,H202,"LUU, B",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92951,MUSI,109,WORLD MUSIC,TTH,5:00 PM,6:25 PM,MIRA,H202,"BOOTH, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
59735,MUSI,111,JAZZ-HISTORY AND DEVELOPMENT,TTH,12:45 PM,2:10 PM,MIRA,H202,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
97883,MUSI,150A,BASIC MUSICIANSHIP,MW,11:10 AM,12:35 PM,MIRA,H215,"HERTICA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75833,MUSI,158A,MUSIC THEORY I,TTH,8:00 AM,9:50 AM,MIRA,H215,"WEBER, R",8/19/2013,12/16/2013,16,13,ADD CODE REQUIRED
53339,MUSI,190,THE ELECTRONIC MUSIC STUDIO,W,12:45 PM,4:40 PM,MIRA,H216,"BOOTH, C",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
52297,MUSI,190,THE ELECTRONIC MUSIC STUDIO,T,6:30 PM,10:35 PM,MIRA,H216,"BOOTH, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
97874,MUSI,202,COMPUTER MUSIC,M,6:30 PM,10:35 PM,MIRA,H216,"BOOTH, C",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
84754,MUSI,205A,PROJECTS IN ELECTRONIC MUSIC,W,6:30 PM,10:35 PM,MIRA,H216,"BOOTH, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84763,MUSI,205B,PROJECTS IN ELECTRONIC MUSIC,W,6:30 PM,10:35 PM,MIRA,H216,"BOOTH, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75844,MUSI,268A,BEGIN EAR TRAINING LAB I,TTH,11:10 AM,12:35 PM,MIRA,H215,"WEBER, R",8/19/2013,12/16/2013,16,15,ADD CODE REQUIRED
70507,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"BURKE, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
74931,NUTR,150,NUTRITION,TBA,0:00,0:00,MIRA,WEB,"BURKS, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
74913,NUTR,150,NUTRITION,MW,8:00 AM,10:40 AM,MIRA,J225,"BURKE, S",10/7/2013,12/16/2013,9,0,CLOSED MAY WAITLIST
71262,NUTR,150,NUTRITION,TTH,9:35 AM,11:00 AM,MIRA,M103,"BURKS, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63063,PERG,120,COLLEGE SUCCESS,MW,8:00 AM,9:25 AM,MIRA,L310,"MOJICA, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62540,PERG,120,COLLEGE SUCCESS,TTH,8:00 AM,9:25 AM,MIRA,L310,"MOJICA, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
98169,PERG,120,COLLEGE SUCCESS,MW,9:35 AM,11:00 AM,MIRA,L310,"PAMINTUAN, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62538,PERG,120,COLLEGE SUCCESS,TTH,9:35 AM,11:00 AM,MIRA,L310,"WOOLSEY, B",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62516,PERG,120,COLLEGE SUCCESS,M,6:35 PM,9:45 PM,MIRA,L310,"GONZAGA, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89501,PHIL,100,LOGIC AND CRITICAL THINKING,TTH,8:00 AM,9:25 AM,MIRA,H104,"MUIR, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89499,PHIL,100,LOGIC AND CRITICAL THINKING,MW,9:35 AM,11:00 AM,MIRA,H104,"LOPEZ, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89465,PHIL,100,LOGIC AND CRITICAL THINKING,M,6:35 PM,9:45 PM,MIRA,H104,"LOPEZ, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81437,PHIL,102A,INTRO TO PHILOS: REALITY/KNOWL,TTH,2:20 PM,3:45 PM,MIRA,H104,"PACHECO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89276,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,TTH,11:10 AM,12:35 PM,MIRA,H104,"PACHECO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86591,PHIL,102B,INTRO TO PHILOSOPHY: VALUES,MW,5:00 PM,8:15 PM,MCASM,5305,"MILLER, G",8/19/2013,10/12/2013,8,2,PAST ADD DATE
90363,PHIL,107,REFLECTIONS ON HUMAN NATURE,MW,5:00 PM,6:25 PM,MIRA,H104,"DUCKLES, I",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4084,PHYE,103W,AEROBIC DANCE I,TTH,5:00 PM,6:25 PM,MIRA,J201,"SUNDSTROM, L",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6657,PHYE,103X,AEROBIC DANCE II,TTH,5:00 PM,6:25 PM,MIRA,J201,"SUNDSTROM, L",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
86642,PHYE,108,BADMINTON,MW,5:00 PM,6:25 PM,MIRA,J101,"GROUT, M",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
33346,PHYE,112,BASKETBALL,MTWTH,8:30 AM,9:45 AM,MIRA,J101,"GEHLER, N",8/19/2013,9/28/2013,6,5,PAST ADD DATE
30007,PHYE,112,BASKETBALL,TTH,6:35 PM,8:00 PM,MIRA,J101,"EGIDIO, J",8/19/2013,12/16/2013,16,14,ADD CODE REQUIRED
4143,PHYE,123W,CARDIO CONDITIONING I,MW,6:40 PM,8:05 PM,MIRA,J201,"CATCHPOLE, H",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6666,PHYE,123X,CARDIO CONDITIONING II,MW,6:40 PM,8:05 PM,MIRA,J201,"CATCHPOLE, H",8/19/2013,12/16/2013,16,10,ADD CODE REQUIRED
4219,PHYE,132W,FUNDAMENTAL INDIVIDUAL COND,TTH,6:35 PM,8:00 PM,MIRA,J201,"SUNDSTROM, L",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
6679,PHYE,132X,BEGINNING INDIVIDUAL CONDITION,TTH,6:35 PM,8:00 PM,MIRA,J201,"SUNDSTROM, L",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4491,PHYE,149W,SOCCER I,TTH,5:00 PM,6:25 PM,MIRA,J101,"BORIN, W",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6682,PHYE,149X,SOCCER II,TTH,5:00 PM,6:25 PM,MIRA,J101,"BORIN, W",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
4646,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4658,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4660,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4671,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
4685,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4692,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BRASS, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4701,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"MALONE, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4716,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BRASS, M",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
4738,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"EGIDIO, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40821,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"MALONE, T",8/19/2013,12/16/2013,16,9,ADD CODE REQUIRED
4623,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"HUCK, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4637,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"SMITH, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4740,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"GEHLER, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4752,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"GUTOWSKI, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4795,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"GUTOWSKI, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4803,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"EGIDIO, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4812,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BORIN, W",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4829,PHYE,153W,AEROBIC/CORE CONDITIONING I,TBA,0:00,0:00,MIRA,J203,"BARBIER, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6785,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6919,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
6941,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,8,ADD CODE REQUIRED
6953,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,9,ADD CODE REQUIRED
6964,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,10,ADD CODE REQUIRED
6970,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"EGIDIO, J",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
7001,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BRASS, M",8/19/2013,12/16/2013,16,8,ADD CODE REQUIRED
7074,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"MALONE, T",8/19/2013,12/16/2013,16,14,ADD CODE REQUIRED
7083,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BRASS, M",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
40815,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"MALONE, T",8/19/2013,12/16/2013,16,11,ADD CODE REQUIRED
6698,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"HUCK, J",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
6709,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"SMITH, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6714,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"GEHLER, N",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
6723,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"GUTOWSKI, D",8/19/2013,12/16/2013,16,6,ADD CODE REQUIRED
6737,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"GUTOWSKI, D",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
6746,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"EGIDIO, J",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
6758,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BORIN, W",8/19/2013,12/16/2013,16,7,ADD CODE REQUIRED
6771,PHYE,153X,AEROBIC/CORE CONDITIONING II,TBA,0:00,0:00,MIRA,J203,"BARBIER, M",8/19/2013,12/16/2013,16,8,ADD CODE REQUIRED
5051,PHYE,155W,SWIMMING I,TTH,6:25 AM,7:50 AM,MIRA,POOL,"VINLUAN, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
5129,PHYE,155W,SWIMMING I,TTH,6:35 PM,8:00 PM,MIRA,POOL,"VINLUAN, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
7236,PHYE,155X,SWIMMING II,TTH,6:25 AM,7:50 AM,MIRA,POOL,"VINLUAN, R",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
7254,PHYE,155X,SWIMMING II,TTH,6:35 PM,8:00 PM,MIRA,POOL,"VINLUAN, R",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
5002,PHYE,159W,TENNIS I,TTH,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4911,PHYE,159W,TENNIS I,MW,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
7220,PHYE,159X,TENNIS II,TTH,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
7205,PHYE,159X,TENNIS II,MW,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
94384,PHYE,161,VOLLEYBALL,MW,6:40 PM,8:05 PM,MIRA,J101,"SMITH, M",8/19/2013,12/16/2013,16,6,ADD CODE REQUIRED
79007,PHYE,204,INTERCOLLEGIATE BASKETBALL I,MTWTH,8:30 AM,10:10 AM,MIRA,J101,"GEHLER, N",10/1/2013,1/2/2014,12,0,CLOSED
79015,PHYE,205,INTERCOLLEGIATE BASKETBALL II,MTWTH,8:30 AM,10:10 AM,MIRA,J101,"GEHLER, N",10/1/2013,1/2/2014,12,0,CLOSED
61085,PHYE,214,INTERCOLLEGIATE SOCCER I,MTWTHF,1:00 PM,3:00 PM,MIRA,FIELD,"BOWERS, S",8/15/2013,12/12/2013,17,5,ADD CODE REQUIRED
61092,PHYE,215,INTERCOLLEGIATE SOCCER II,MTWTHF,1:00 PM,3:00 PM,MIRA,FIELD,"BOWERS, S",8/15/2013,12/12/2013,17,3,ADD CODE REQUIRED
71440,PHYE,226,INTERCOLLEGIATE WATER POLO I,TBA,0:00,0:00,MIRA,POOL,"JENNINGS, A",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
91308,PHYE,226,INTERCOLLEGIATE WATER POLO I,MWF,8:30 AM,10:45 AM,MIRA,POOL,"MERKEL, T",8/15/2013,11/23/2013,15,7,ADD CODE REQUIRED
91308,PHYE,226,INTERCOLLEGIATE WATER POLO I,TTH,8:30 AM,10:45 AM,MIRA,POOL,,8/15/2013,11/23/2013,15,7,ADD CODE REQUIRED
74518,PHYE,226,INTERCOLLEGIATE WATER POLO I,MWF,12:45 PM,3:00 PM,MIRA,POOL,"JENNINGS, A",8/15/2013,11/23/2013,15,4,ADD CODE REQUIRED
74518,PHYE,226,INTERCOLLEGIATE WATER POLO I,TTH,12:45 PM,3:00 PM,MIRA,POOL,,8/15/2013,11/23/2013,15,4,ADD CODE REQUIRED
91830,PHYE,227,INTERCOLL. WATER POLO II,MWF,8:30 AM,10:45 AM,MIRA,POOL,"MERKEL, T",8/15/2013,11/23/2013,15,15,ADD CODE REQUIRED
91830,PHYE,227,INTERCOLL. WATER POLO II,TTH,8:30 AM,10:45 AM,MIRA,POOL,,8/15/2013,11/23/2013,15,15,ADD CODE REQUIRED
74520,PHYE,227,INTERCOLL. WATER POLO II,MWF,12:45 PM,3:00 PM,MIRA,POOL,"JENNINGS, A",8/15/2013,11/23/2013,15,14,ADD CODE REQUIRED
74520,PHYE,227,INTERCOLL. WATER POLO II,TTH,12:45 PM,3:00 PM,MIRA,POOL,,8/15/2013,11/23/2013,15,14,ADD CODE REQUIRED
94396,PHYE,241B,INTRODUCTION TO KINESIOLOGY,TBA,0:00,0:00,MIRA,WEB,"BURKS, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
4015,PHYE,242B,CARE & PREVENTION OF INJURIES,W,5:00 PM,10:10 PM,MIRA,J225,"DARTT, C",8/19/2013,10/19/2013,9,0,ADD CODE REQUIRED
4015,PHYE,242B,CARE & PREVENTION OF INJURIES,TBA,0:00,0:00,MIRA,J225,,8/19/2013,10/19/2013,9,0,ADD CODE REQUIRED
62906,PHYE,251A,BASKETBALL THEORY/STRATEGY I,F,8:30 AM,11:40 AM,MIRA,J225,"GEHLER, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62919,PHYE,251B,BASKETBALL THEORY/STRATEGY II,F,8:30 AM,11:40 AM,MIRA,J225,"GEHLER, N",8/19/2013,12/16/2013,16,10,ADD CODE REQUIRED
61106,PHYE,257A,SOCCER THEORY/STRATEGY I,MW,3:15 PM,4:40 PM,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
61119,PHYE,257B,SOCCER THEORY/STRATEGY II,MW,3:15 PM,4:40 PM,MIRA,J203,"BOWERS, S",8/19/2013,12/16/2013,16,7,ADD CODE REQUIRED
71213,PHYE,277D,SERVICE LEARNING - ON CAMPUS,TBA,0:00,0:00,MIRA,J203,"PORTER, R",8/19/2013,12/16/2013,16,7,ADD CODE REQUIRED
57896,PHYE,282,TECHNIQUES OF WEIGHT TRAINING,M,5:00 PM,9:40 PM,MIRA,J225,"PORTER, R",8/19/2013,10/5/2013,7,0,PAST ADD DATE
57896,PHYE,282,TECHNIQUES OF WEIGHT TRAINING,TBA,0:00,0:00,MIRA,J225,,8/19/2013,10/5/2013,7,0,PAST ADD DATE
57946,PHYE,285,EXERCISE/SPECIAL POPULATIONS,W,5:00 PM,9:40 PM,MIRA,J225,"PORTER, R",10/21/2013,12/16/2013,7,0,CLOSED MAY WAITLIST
57909,PHYE,286,TECHNIQUES/EXERCISE LEADERSHIP,M,5:00 PM,9:40 PM,MIRA,J225,"DEIBLER, M",10/7/2013,12/16/2013,9,0,CLOSED MAY WAITLIST
68983,PHYS,125,GENERAL PHYSICS,MW,8:00 AM,10:05 AM,MIRA,M105,"BOCHICCHIO, R",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
68983,PHYS,125,GENERAL PHYSICS,M,10:15 AM,1:20 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
61058,PHYS,125,GENERAL PHYSICS,MW,8:00 AM,10:05 AM,MIRA,M105,"BOCHICCHIO, R",8/19/2013,12/16/2013,16,6,ADD CODE REQUIRED
61058,PHYS,125,GENERAL PHYSICS,W,10:15 AM,1:20 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,6,ADD CODE REQUIRED
94232,PHYS,126,GENERAL PHYSICS II,TTH,8:00 AM,10:05 AM,MIRA,M101,"RAFIE, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
94232,PHYS,126,GENERAL PHYSICS II,TH,10:15 AM,1:20 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
68995,PHYS,195,MECHANICS,TTH,11:10 AM,1:15 PM,MIRA,M101,"OKUMOTO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
68995,PHYS,195,MECHANICS,T,1:45 PM,4:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61037,PHYS,195,MECHANICS,TTH,11:10 AM,1:15 PM,MIRA,M101,"OKUMOTO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61037,PHYS,195,MECHANICS,TH,1:45 PM,4:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
283,PHYS,195,MECHANICS,TTH,4:30 PM,6:35 PM,MIRA,S5103,"SKELTON, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
283,PHYS,195,MECHANICS,T,6:45 PM,9:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3524,PHYS,195,MECHANICS,TTH,4:30 PM,6:35 PM,MIRA,S5103,"SKELTON, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3524,PHYS,195,MECHANICS,TH,6:45 PM,9:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3531,PHYS,196,ELECTRICITY AND MAGNETISM,MW,11:10 AM,1:15 PM,MIRA,M101,"OKUMOTO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3531,PHYS,196,ELECTRICITY AND MAGNETISM,M,1:45 PM,4:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61046,PHYS,196,ELECTRICITY AND MAGNETISM,MW,11:10 AM,1:15 PM,MIRA,M101,"OKUMOTO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61046,PHYS,196,ELECTRICITY AND MAGNETISM,W,1:45 PM,4:50 PM,MIRA,S5111,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
58020,POLI,101,INTRO TO POLITICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
82886,POLI,101,INTRO TO POLITICAL SCIENCE,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
65079,POLI,101,INTRO TO POLITICAL SCIENCE,TTH,9:35 AM,11:00 AM,MIRA,H205,"KALLAS, G",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63766,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92218,POLI,102,THE AMERICAN POLITICAL SYSTEM,TBA,0:00,0:00,MIRA,WEB,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
65066,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,9:35 AM,11:00 AM,MIRA,H205,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
65082,POLI,102,THE AMERICAN POLITICAL SYSTEM,MW,12:45 PM,2:10 PM,MIRA,H205,"ROMERO, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92254,POLI,102,THE AMERICAN POLITICAL SYSTEM,W,1:15 PM,4:25 PM,MIRA,H206,"KALLAS, G",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40923,POLI,102,THE AMERICAN POLITICAL SYSTEM,TTH,5:00 PM,8:10 PM,MCASM,5305,"SEGUI, A",10/14/2013,12/16/2013,8,0,CLOSED MAY WAITLIST
